S.No,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Target,Target_Label
6650,MADHYA PRADESH,BETUL,2010,144,22,24,152,9,42,0,1789,LOW
6651,MADHYA PRADESH,BHIND,2010,30,8,40,60,2,42,0,748,LOW
6652,MADHYA PRADESH,BHOPAL,2010,106,59,31,28,186,205,1,1849,LOW
6653,MADHYA PRADESH,BHOPAL RLY.,2010,2,1,4,10,3,0,0,75,LOW
6654,MADHYA PRADESH,BURHANPUR,2010,22,2,11,57,11,18,0,446,LOW
6655,MADHYA PRADESH,CHHATARPUR,2010,55,24,24,184,11,55,0,1298,LOW
6656,MADHYA PRADESH,CHHINDWARA,2010,102,14,8,235,38,105,0,1771,LOW
6657,MADHYA PRADESH,DAMOH,2010,41,19,25,203,0,84,0,1290,LOW
6658,MADHYA PRADESH,DATIYA,2010,27,10,8,75,0,27,0,556,LOW
6659,MADHYA PRADESH,DEWAS,2010,89,26,10,192,41,131,0,1666,LOW
6660,MADHYA PRADESH,DHAR,2010,89,41,54,176,22,82,0,1825,LOW
6661,MADHYA PRADESH,DINDORI,2010,31,1,4,89,5,17,0,551,LOW
6662,MADHYA PRADESH,GUNA,2010,56,11,13,150,9,47,1,1072,LOW
6663,MADHYA PRADESH,GWALIOR,2010,71,82,52,180,18,248,0,2191,LOW
6664,MADHYA PRADESH,HARDA,2010,40,9,3,54,5,17,0,535,LOW
6665,MADHYA PRADESH,HOSHANGABAD,2010,73,35,20,140,48,111,0,1461,LOW
6666,MADHYA PRADESH,INDORE,2010,104,45,38,338,67,352,2,2931,LOW
6667,MADHYA PRADESH,INDORE RLY.,2010,0,1,0,2,1,0,0,11,LOW
6668,MADHYA PRADESH,JABALPUR,2010,130,32,56,189,60,185,1,2376,LOW
6669,MADHYA PRADESH,JABALPUR RLY.,2010,5,1,0,1,1,0,0,43,LOW
6670,MADHYA PRADESH,JHABUA,2010,35,12,1,45,0,5,0,444,LOW
6671,MADHYA PRADESH,KATNI,2010,69,10,13,144,18,77,0,1205,LOW
6672,MADHYA PRADESH,KHANDWA,2010,46,13,9,154,21,39,0,989,LOW
6673,MADHYA PRADESH,KHARGON,2010,71,14,31,162,28,35,0,1323,LOW
6674,MADHYA PRADESH,MANDLA,2010,56,7,5,68,6,17,0,694,LOW
6675,MADHYA PRADESH,MANDSAUR,2010,58,19,4,108,14,59,0,962,LOW
6676,MADHYA PRADESH,MORENA,2010,40,17,32,80,0,75,0,930,LOW
6677,MADHYA PRADESH,NARSINGHPUR,2010,65,5,21,135,12,63,0,1144,LOW
6678,MADHYA PRADESH,NEEMUCH,2010,12,11,3,48,7,47,0,391,LOW
6679,MADHYA PRADESH,PANNA,2010,47,5,16,87,0,47,0,800,LOW
6680,MADHYA PRADESH,RAISEN,2010,86,32,16,210,0,65,0,1586,LOW
6681,MADHYA PRADESH,RAJGARH,2010,73,27,14,179,27,30,0,1327,LOW
6682,MADHYA PRADESH,RATLAM,2010,88,23,16,145,32,94,0,1459,LOW
6683,MADHYA PRADESH,REWA,2010,81,43,37,140,1,124,0,1630,LOW
6684,MADHYA PRADESH,SAGAR,2010,120,63,35,385,16,133,0,2739,LOW
6685,MADHYA PRADESH,SATNA,2010,89,20,26,199,18,119,0,1712,LOW
6686,MADHYA PRADESH,SEONI,2010,71,16,18,92,23,38,0,1044,LOW
6687,MADHYA PRADESH,SHAHDOL,2010,61,16,12,123,6,63,0,1064,LOW
6688,MADHYA PRADESH,SHAJAPUR,2010,56,16,11,117,19,33,0,958,LOW
6689,MADHYA PRADESH,SHEOPUR,2010,11,4,3,35,0,23,0,262,LOW
6690,MADHYA PRADESH,SHIVPURI,2010,73,22,7,131,9,32,0,1107,LOW
6691,MADHYA PRADESH,SIDHI,2010,44,28,26,104,3,36,0,963,LOW
6692,MADHYA PRADESH,SIHORE,2010,70,26,10,135,15,89,0,1252,LOW
6693,MADHYA PRADESH,SINGRAULI,2010,46,24,15,119,2,85,0,1037,LOW
6694,MADHYA PRADESH,TIKAMGARH,2010,78,16,15,143,4,59,0,1251,LOW
6695,MADHYA PRADESH,UJJAIN,2010,77,48,20,179,42,193,0,1816,LOW
6696,MADHYA PRADESH,UMARIYA,2010,23,1,3,72,0,25,0,449,LOW
6697,MADHYA PRADESH,VIDISHA,2010,81,18,17,239,22,114,0,1708,LOW
6698,MAHARASHTRA,AHMEDNAGAR,2010,57,45,10,115,1,604,0,2193,LOW
6699,MAHARASHTRA,AKOLA,2010,25,23,12,100,55,149,0,992,LOW
6700,MAHARASHTRA,AMRAVATI COMMR.,2010,20,28,3,52,12,96,0,630,LOW
6701,MAHARASHTRA,AMRAVATI RURAL,2010,40,29,2,179,38,135,0,1253,LOW
6702,MAHARASHTRA,AURANGABAD COMMR.,2010,23,30,10,52,39,157,0,850,LOW
6703,MAHARASHTRA,AURANGABAD RURAL,2010,16,12,21,56,14,303,0,1074,LOW
6704,MAHARASHTRA,BEED,2010,28,29,11,87,11,360,0,1370,LOW
6705,MAHARASHTRA,BHANDARA,2010,24,13,3,42,12,61,0,498,LOW
6706,MAHARASHTRA,BULDHANA,2010,29,18,34,131,40,185,0,1282,LOW
6707,MAHARASHTRA,CHANDRAPUR,2010,43,16,7,117,116,147,0,1168,LOW
6708,MAHARASHTRA,DHULE,2010,18,12,6,28,9,234,0,771,LOW
6709,MAHARASHTRA,GADCHIROLI,2010,16,9,0,28,0,20,0,272,LOW
6710,MAHARASHTRA,GONDIA,2010,28,15,3,80,27,41,0,623,LOW
6711,MAHARASHTRA,HINGOLI,2010,14,4,1,33,7,115,0,456,LOW
6712,MAHARASHTRA,JALGAON,2010,49,32,11,143,41,425,0,1857,LOW
6713,MAHARASHTRA,JALNA,2010,11,11,40,81,10,315,0,1244,LOW
6714,MAHARASHTRA,KOLHAPUR,2010,27,13,18,71,12,96,0,766,LOW
6715,MAHARASHTRA,LATUR,2010,28,31,3,85,3,229,0,1054,LOW
6716,MAHARASHTRA,MUMBAI COMMR.,2010,194,146,21,475,138,312,0,4255,LOW
6717,MAHARASHTRA,MUMBAI RLY.,2010,2,3,0,15,9,0,0,80,LOW
6718,MAHARASHTRA,NAGPUR COMMR.,2010,58,34,8,87,48,175,0,1249,LOW
6719,MAHARASHTRA,NAGPUR RLY.,2010,1,2,0,8,2,0,0,41,LOW
6720,MAHARASHTRA,NAGPUR RURAL,2010,39,26,8,78,19,56,0,790,LOW
6721,MAHARASHTRA,NANDED,2010,36,43,68,85,5,315,0,1722,LOW
6722,MAHARASHTRA,NANDURBAR,2010,20,12,2,32,12,88,0,484,LOW
6723,MAHARASHTRA,NASIK COMMR.,2010,30,19,2,46,18,124,0,702,LOW
6724,MAHARASHTRA,NASIK RURAL,2010,53,19,6,79,27,344,0,1435,LOW
6725,MAHARASHTRA,NAVI MUMBAI,2010,27,11,3,36,38,89,0,575,LOW
6726,MAHARASHTRA,OSMANABAD,2010,28,23,2,74,11,161,0,855,LOW
6727,MAHARASHTRA,PARBHANI,2010,20,21,5,54,6,209,0,840,LOW
6728,MAHARASHTRA,PUNE COMMR.,2010,91,94,4,78,91,214,0,1790,LOW
6729,MAHARASHTRA,PUNE RLY.,2010,0,1,0,1,0,0,0,7,LOW
6730,MAHARASHTRA,PUNE RURAL,2010,72,33,15,136,30,200,0,1564,LOW
6731,MAHARASHTRA,RAIGAD,2010,15,7,0,39,10,49,0,358,LOW
6732,MAHARASHTRA,RATNAGIRI,2010,28,7,0,37,12,33,0,413,LOW
6733,MAHARASHTRA,SANGLI,2010,49,10,18,67,10,84,0,870,LOW
6734,MAHARASHTRA,SATARA,2010,27,29,0,82,19,170,0,910,LOW
6735,MAHARASHTRA,SINDHUDURG,2010,9,4,0,10,12,11,0,143,LOW
6736,MAHARASHTRA,SOLAPUR COMMR.,2010,12,10,2,22,2,78,0,360,LOW
6737,MAHARASHTRA,SOLAPUR RURAL,2010,63,34,5,97,35,205,0,1343,LOW
6738,MAHARASHTRA,THANE COMMR.,2010,93,61,9,152,32,365,0,2167,LOW
6739,MAHARASHTRA,THANE RURAL,2010,47,20,6,95,42,120,0,1012,LOW
6740,MAHARASHTRA,WARDHA,2010,44,22,2,119,57,93,0,1008,LOW
6741,MAHARASHTRA,WASHIM,2010,12,14,5,56,10,102,0,552,LOW
6742,MAHARASHTRA,YAVATMAL,2010,33,49,7,121,38,165,0,1200,LOW
6743,MANIPUR,BISHNUPUR,2010,6,12,0,7,0,4,0,119,LOW
6744,MANIPUR,CHANDEL,2010,0,0,0,0,0,0,0,0,LOW
6745,MANIPUR,CHURACHANDPUR,2010,1,0,0,0,0,0,0,7,LOW
6746,MANIPUR,CID,2010,0,0,0,0,0,0,0,0,LOW
6747,MANIPUR,IMPHAL EAST,2010,6,23,0,4,0,3,0,152,LOW
6748,MANIPUR,IMPHAL WEST,2010,10,45,0,12,0,3,0,292,LOW
6749,MANIPUR,SENAPATI,2010,1,2,0,0,0,0,0,15,LOW
6750,MANIPUR,TAMENGLONG,2010,0,0,0,0,0,0,0,0,LOW
6751,MANIPUR,THOUBAL,2010,9,25,0,8,0,8,0,203,LOW
6752,MANIPUR,UKHRUL,2010,1,0,0,0,0,0,0,7,LOW
6753,MEGHALAYA,GARO HILLS EAST,2010,5,3,0,3,0,0,0,56,LOW
6754,MEGHALAYA,GARO HILLS SOUTH,2010,4,3,0,0,0,1,0,42,LOW
6755,MEGHALAYA,GARO HILLS WEST,2010,15,20,0,18,0,5,0,249,LOW
6756,MEGHALAYA,JAINTIA HILLS,2010,33,3,0,1,0,0,0,246,LOW
6757,MEGHALAYA,KHASI HILLS EAST,2010,41,2,0,10,0,17,0,359,LOW
6758,MEGHALAYA,KHASI HILLS WEST,2010,28,4,0,10,0,0,0,242,LOW
6759,MEGHALAYA,RI-BHOI,2010,23,2,0,6,0,1,0,189,LOW
6760,MIZORAM,AIZAWL,2010,34,0,0,42,0,2,0,368,LOW
6761,MIZORAM,CHAMPHAI,2010,20,0,0,5,0,0,0,155,LOW
6762,MIZORAM,KOLASIB,2010,8,0,0,3,0,0,0,65,LOW
6763,MIZORAM,LAWNGTLAI,2010,6,0,0,2,0,0,0,48,LOW
6764,MIZORAM,LUNGLEI,2010,9,0,0,10,0,0,0,93,LOW
6765,MIZORAM,MAMIT,2010,6,0,0,6,0,0,0,60,LOW
6766,MIZORAM,SAIHA,2010,3,0,0,1,0,0,0,24,LOW
6767,MIZORAM,SERCHHIP,2010,6,0,0,6,0,1,0,62,LOW
6768,NAGALAND,DIMAPUR,2010,4,5,0,8,2,1,0,76,LOW
6769,NAGALAND,KIPHIRE,2010,0,0,0,0,0,0,0,0,LOW
6770,NAGALAND,KOHIMA,2010,3,0,0,1,0,0,0,24,LOW
6771,NAGALAND,LONGLENG,2010,0,0,0,0,0,0,0,0,LOW
6772,NAGALAND,MOKOKCHUNG,2010,2,0,0,1,0,0,0,17,LOW
6773,NAGALAND,MON,2010,0,0,0,0,0,0,0,0,LOW
6774,NAGALAND,PEREN,2010,0,0,0,0,1,0,0,1,LOW
6775,NAGALAND,PHEK,2010,1,0,0,1,0,0,0,10,LOW
6776,NAGALAND,TUENSANG,2010,1,0,0,2,0,0,0,13,LOW
